mac_timestamp,esp32_ms,ax,ay,az,gx,gy,gz
1778267609.4883273,1472941,-17.92,6.88,7.99,209.63,-184.79,250.13
1778267609.5452263,1472963,-19.62,4.17,8.47,185.56,-111.81,250.13
1778267609.5466635,1472985,-19.62,-1.89,8.42,195.22,-53.92,250.13
1778267609.5474753,1473007,-19.62,-11.20,5.96,219.98,3.30,250.13
1778267609.605301,1473029,-19.62,-16.68,3.37,194.78,51.09,218.15
1778267609.6067624,1473051,-19.62,-19.62,-0.03,158.82,92.69,158.95
1778267609.6655514,1473073,-19.18,-13.66,-3.76,-45.00,54.58,-41.03
1778267609.667412,1473095,-11.76,19.62,4.14,-250.14,51.97,-250.14
1778267609.6685631,1473117,-16.90,0.18,6.53,-250.14,22.13,-236.57
1778267609.725519,1473139,-16.98,0.45,19.62,-247.08,-59.80,-167.64
1778267609.727245,1473161,-10.26,6.56,7.07,-180.38,-50.30,-63.62
1778267609.728217,1473183,-5.56,3.13,9.90,-104.13,-36.33,-36.69
1778267609.7853277,1473205,-5.58,2.94,8.69,-74.93,-30.11,-26.18
1778267609.7873225,1473227,-4.81,2.30,8.17,-26.41,-12.89,-8.84
1778267609.7882721,1473249,-4.55,3.35,7.01,-7.02,-1.69,-0.02
1778267609.8452978,1473271,-4.39,3.57,6.75,-1.49,2.07,1.79
1778267609.8466384,1473293,-4.32,3.64,6.57,-0.05,3.69,0.12
1778267609.9063747,1473315,-4.12,3.77,6.55,-3.01,3.61,-3.03
1778267609.9081397,1473337,-4.36,4.05,6.35,-7.81,2.00,-6.53
1778267609.9088628,1473359,-4.38,3.86,6.69,-13.51,-1.17,-11.29
1778267609.9667778,1473381,-4.11,3.45,6.75,-13.92,-4.27,-15.06
1778267609.9684238,1473403,-4.57,3.47,6.96,-10.74,-4.37,-18.50
1778267609.9692981,1473425,-4.31,3.19,7.40,-11.44,-3.16,-19.63
1778267610.0255408,1473447,-4.46,3.40,6.83,-9.08,1.47,-19.28
1778267610.0271719,1473469,-4.26,2.93,7.01,-4.93,8.38,-19.65
1778267610.0847907,1473491,-4.76,3.53,6.81,-7.17,12.24,-18.09
1778267610.087014,1473513,-4.34,2.95,6.43,-5.63,15.21,-20.49
1778267610.0877411,1473535,-4.48,3.04,6.82,-2.84,21.16,-18.37
1778267610.145114,1473557,-4.02,2.75,7.13,-0.19,35.29,-19.21
1778267610.1467164,1473579,-4.11,2.95,7.07,0.95,51.31,-22.74
1778267610.1475623,1473601,-4.40,3.19,6.81,1.63,69.50,-29.69
1778267610.2052927,1473623,-3.73,2.68,6.97,1.44,95.20,-34.58
1778267610.2067635,1473645,-4.01,2.88,6.44,3.49,132.57,-46.89
1778267610.2079961,1473667,-4.57,4.48,6.15,-10.26,182.15,-74.15
1778267610.2650511,1473689,-4.62,4.63,5.97,-41.14,235.45,-120.58
1778267610.2671402,1473711,-6.00,6.97,5.61,-78.50,250.13,-181.53
1778267610.3256607,1473733,-8.43,6.30,7.47,-166.44,250.13,-250.14
1778267610.327168,1473755,-19.62,5.05,15.01,-195.64,250.13,-250.14
1778267610.327878,1473777,-19.62,2.19,8.02,-205.74,250.13,-250.14
1778267610.3849325,1473799,-19.62,13.46,14.90,-216.49,187.60,-250.14
1778267610.3865528,1473821,-11.36,19.62,19.54,-210.12,98.86,-240.86
1778267610.387464,1473843,-18.07,8.71,14.63,-112.07,76.91,-105.73
1778267610.4453573,1473865,-3.20,9.80,10.38,140.04,-79.11,83.77
1778267610.447264,1473887,-2.88,9.35,4.95,104.00,-151.60,122.91
1778267610.4484036,1473909,-2.60,5.43,3.24,72.61,-197.13,126.99
1778267610.505611,1473931,-1.81,3.06,1.75,88.34,-213.46,135.02
1778267610.5073366,1473953,-2.38,2.95,2.43,128.37,-203.94,151.14
1778267610.5654156,1473975,-4.07,3.88,3.63,157.17,-197.18,177.95
1778267610.567662,1473997,-6.25,4.57,4.78,160.25,-198.39,200.56
1778267610.5686593,1474019,-8.93,3.98,7.00,173.08,-204.05,219.24
1778267610.6274595,1474041,-10.99,3.46,7.76,201.76,-209.69,232.90
1778267610.6289387,1474063,-12.66,3.72,8.72,233.66,-197.36,237.04
1778267610.6300273,1474085,-16.69,6.50,9.38,227.24,-184.51,250.13
1778267610.6864827,1474107,-19.62,5.51,9.47,193.37,-130.58,250.13
1778267610.6880703,1474129,-19.62,1.84,10.92,180.08,-71.60,250.13
1778267610.7450688,1474151,-19.62,-5.30,8.03,194.69,-46.02,250.13
1778267610.74658,1474173,-19.62,-16.27,1.98,235.02,23.79,250.13
1778267610.7479572,1474195,-19.62,-19.62,6.92,227.85,126.86,224.11
1778267610.8051589,1474217,-19.62,-19.62,-0.90,21.47,86.68,47.12
1778267610.8067436,1474239,17.08,5.88,-5.77,-250.14,102.08,-250.14
1778267610.8078833,1474261,-11.07,-1.17,4.88,-250.14,-63.24,-250.14
1778267610.8650453,1474283,-7.86,-1.01,14.63,-244.19,14.82,-191.79
1778267610.8682184,1474305,-13.09,5.47,11.45,-207.55,-72.90,-87.61
1778267610.8695314,1474327,-4.75,0.04,8.68,-149.86,-59.21,-39.82
1778267610.92574,1474349,-5.08,3.68,7.39,-89.90,-34.80,-32.44
1778267610.9273593,1474371,-4.89,1.94,8.72,-38.11,-18.85,-15.62
1778267610.9857984,1474393,-4.35,2.82,7.47,-10.36,-3.76,-2.21
1778267610.987742,1474415,-4.54,3.68,6.82,-0.91,2.79,3.70
1778267610.9888885,1474437,-4.32,3.58,6.71,0.73,4.42,1.89
1778267611.066484,1474459,-4.08,3.49,6.80,0.31,4.76,-1.39
1778267611.0681715,1474481,-4.22,3.91,6.43,-2.86,4.50,-4.22
1778267611.0694408,1474503,-4.15,3.82,6.40,-9.78,1.72,-8.45
1778267611.1050138,1474525,-4.31,3.71,6.57,-14.58,-0.22,-13.39
1778267611.1653335,1474547,-4.42,3.43,6.85,-12.08,0.30,-15.19
1778267611.1668427,1474569,-4.50,3.44,6.73,-7.51,0.39,-17.56
1778267611.1677125,1474591,-4.74,3.33,6.56,-6.56,1.56,-21.78
1778267611.168478,1474613,-4.68,3.13,7.07,-8.24,1.56,-21.83
1778267611.2242455,1474635,-4.80,3.39,6.19,-7.35,5.46,-20.86
1778267611.2253127,1474657,-4.55,3.08,6.99,-7.40,8.30,-19.34
1778267611.226153,1474679,-4.76,3.32,6.93,-3.39,16.89,-20.76
1778267611.2852485,1474701,-4.27,3.19,6.66,-2.37,26.24,-21.15
1778267611.2864134,1474723,-4.17,3.12,6.82,0.53,43.07,-22.95
1778267611.287187,1474745,-4.32,3.33,6.86,0.58,64.51,-29.62
1778267611.344735,1474767,-4.29,2.96,6.94,-1.97,88.46,-37.65
1778267611.3458283,1474789,-4.07,2.16,6.90,-0.20,122.18,-44.89
1778267611.4050825,1474811,-4.58,4.07,6.22,-9.24,166.63,-67.05
1778267611.4063776,1474833,-4.59,4.67,5.40,-37.41,225.58,-110.27
1778267611.4073708,1474855,-5.19,4.75,6.81,-60.14,250.13,-166.79
1778267611.4649713,1474877,-7.81,7.78,5.93,-155.93,250.13,-250.14
1778267611.4663873,1474899,-19.45,3.39,13.80,-191.31,250.13,-250.14
1778267611.467799,1474921,-19.62,1.17,12.68,-205.65,250.13,-250.14
1778267611.526315,1474943,-19.62,13.13,15.57,-214.26,201.67,-250.14
1778267611.5277927,1474965,-13.51,19.62,19.62,-191.55,100.56,-226.44
1778267611.5285583,1474987,-19.20,9.44,19.62,-103.61,83.83,-90.27
1778267611.585476,1475009,-1.20,11.28,9.10,92.27,-74.95,75.40
1778267611.5870214,1475031,-1.04,8.63,4.84,66.47,-142.31,111.62
1778267611.645081,1475053,0.03,4.74,2.26,48.31,-175.71,106.90
1778267611.6466541,1475075,-2.09,3.70,3.18,70.11,-194.52,116.85
1778267611.6475427,1475097,-2.92,3.71,3.28,118.81,-204.95,148.66
1778267611.7060053,1475119,-4.31,4.45,3.69,142.23,-205.58,178.50
1778267611.7079775,1475141,-6.49,4.68,4.51,145.21,-209.41,203.95
1778267611.7095766,1475163,-8.47,4.42,5.65,151.37,-213.14,222.31
1778267611.7670326,1475185,-10.96,5.01,6.96,170.71,-213.83,236.40
1778267611.7686763,1475207,-14.25,6.21,8.54,190.89,-208.50,250.13
1778267611.77013,1475229,-18.18,7.89,9.55,187.53,-194.30,250.13
1778267611.8260283,1475251,-19.62,4.38,9.44,193.37,-150.53,250.13
1778267611.8277555,1475273,-19.62,1.30,9.42,201.24,-123.73,250.13
1778267611.885685,1475295,-19.62,-8.72,4.31,203.72,-107.66,250.13
1778267611.8870258,1475317,-18.09,-19.62,-0.47,250.13,26.50,220.70
1778267611.8878717,1475339,-19.62,-19.62,-0.77,250.13,137.40,177.70
1778267611.945239,1475361,-19.62,-15.89,-3.25,25.82,109.21,60.49
1778267611.9468691,1475383,11.76,8.70,-0.98,-250.14,143.16,-189.52
1778267611.9480996,1475405,-4.96,-14.41,19.62,-250.14,5.49,-250.14
1778267612.0055826,1475427,-19.62,-1.92,19.62,-242.65,-71.73,-210.74
1778267612.007427,1475449,-6.61,13.60,7.81,-143.44,-24.21,-56.65
1778267612.0661087,1475471,-6.31,3.33,8.85,-103.43,-48.02,-40.73
1778267612.067837,1475493,-4.15,0.63,11.71,-95.25,-38.29,-42.30
1778267612.0694277,1475515,-4.71,2.00,8.19,-60.87,-27.32,-25.55
1778267612.1250396,1475537,-4.46,3.15,7.38,-9.82,-5.70,-5.09
1778267612.1267903,1475559,-4.53,3.57,7.04,-9.41,0.21,-1.60
1778267612.1276386,1475581,-4.40,3.51,6.76,-6.67,2.80,-4.41
1778267612.1853485,1475603,-4.25,3.50,6.73,-5.66,2.94,-5.34
1778267612.1869268,1475625,-4.19,3.96,6.36,-8.01,4.02,-10.62
1778267612.1877253,1475647,-4.46,3.67,6.55,-12.04,0.67,-16.91
1778267612.245805,1475669,-4.49,3.34,6.91,-10.38,-1.52,-20.73
1778267612.2480931,1475691,-4.61,3.23,6.89,-8.21,0.44,-22.80
1778267612.3066707,1475713,-4.36,2.85,7.30,-3.98,7.89,-22.90
1778267612.3084261,1475735,-4.52,3.44,6.93,-7.58,11.35,-22.73
1778267612.3093712,1475757,-4.90,3.20,6.98,-5.44,14.49,-21.28
1778267612.3652313,1475779,-4.58,3.00,6.75,-6.36,17.53,-20.15
1778267612.3677893,1475801,-4.64,2.88,6.92,-3.40,27.27,-20.08
1778267612.4254942,1475823,-4.62,2.85,6.65,-3.34,37.44,-22.97
1778267612.4271832,1475845,-4.50,2.84,7.00,-1.74,50.56,-23.91
1778267612.4283576,1475867,-4.56,2.81,6.88,0.51,66.62,-26.07
1778267612.4291456,1475889,-4.91,3.05,6.48,-2.95,87.50,-33.89
1778267612.4852026,1475911,-4.26,2.37,6.83,-3.63,119.06,-40.75
1778267612.48741,1475933,-4.49,3.06,6.12,-2.77,163.60,-54.44
1778267612.545151,1475955,-5.41,4.65,5.12,-27.85,214.05,-91.27
1778267612.5467818,1475977,-4.76,3.89,5.51,-59.05,250.13,-154.65
1778267612.5478623,1475999,-8.69,8.38,5.10,-133.29,250.13,-242.95
1778267612.6061573,1476021,-17.61,4.50,11.05,-196.51,250.13,-250.14
1778267612.6079528,1476043,-19.62,4.40,11.43,-204.08,250.13,-250.14
1778267612.6090202,1476065,-19.62,9.67,15.85,-202.62,225.76,-250.14
1778267612.6676338,1476087,-15.76,19.30,18.18,-212.30,124.03,-250.14
1778267612.6690884,1476109,17.35,9.98,-19.62,-135.15,32.56,-200.22
1778267612.7262254,1476131,-6.75,11.56,13.29,66.91,-45.54,46.56
1778267612.72753,1476153,-3.76,10.55,5.54,94.92,-128.20,141.15
1778267612.728648,1476175,-1.25,5.59,3.09,66.50,-177.47,145.38
1778267612.7854676,1476197,-1.17,2.78,1.96,70.23,-197.95,139.14
1778267612.7870686,1476219,-1.80,2.17,1.73,107.68,-200.73,143.50
1778267612.7879496,1476241,-4.10,3.54,4.11,155.37,-199.08,173.63
1778267612.846378,1476263,-6.32,4.42,4.76,166.89,-212.25,203.73
1778267612.8481252,1476285,-7.31,3.38,5.36,165.61,-216.43,212.61
1778267612.8493607,1476307,-10.61,2.53,8.21,206.67,-216.92,219.79
1778267612.905676,1476329,-12.67,3.31,9.01,244.30,-217.71,226.87
1778267612.9074678,1476351,-15.49,7.09,9.24,240.92,-216.99,235.03
1778267612.9658988,1476373,-17.68,6.20,9.67,226.47,-162.24,250.13
1778267612.967922,1476395,-19.62,4.04,10.13,216.11,-92.11,250.13
1778267612.9686868,1476417,-19.62,-0.42,11.14,202.37,-54.20,250.13
1778267613.0252156,1476439,-19.62,-11.48,5.83,221.91,-18.30,250.13
1778267613.026747,1476461,-19.62,-15.49,-4.46,172.44,56.43,250.13
1778267613.0279605,1476483,-19.62,-19.62,-2.13,142.00,168.55,178.10
1778267613.0885534,1476505,-4.91,-19.62,-19.62,-250.14,241.08,-199.19
1778267613.0916004,1476527,-6.32,18.22,3.59,-250.14,-7.70,-250.14
1778267613.0935688,1476549,-12.74,-1.50,18.66,-250.14,39.65,-218.04
1778267613.1473513,1476571,-15.54,10.45,11.22,-219.86,-61.05,-143.55
1778267613.1485589,1476593,-7.95,1.97,12.62,-183.56,-46.87,-49.84
1778267613.2057462,1476615,-5.68,5.73,5.63,-109.33,-39.60,-38.43
1778267613.207413,1476637,-5.32,2.69,8.52,-86.20,-34.72,-30.94
1778267613.2082186,1476659,-4.64,2.12,8.32,-42.05,-17.97,-16.75
1778267613.2661295,1476681,-4.83,3.12,7.30,-12.04,-4.13,-3.14
1778267613.2676375,1476703,-4.52,3.53,6.69,-4.46,1.05,1.15
1778267613.268455,1476725,-4.39,3.67,6.58,-2.47,4.38,0.28
1778267613.3252008,1476747,-4.26,3.80,6.52,-3.64,5.95,-1.70
1778267613.3854587,1476769,-4.31,4.05,6.11,-8.79,5.53,-5.70
1778267613.3867428,1476791,-4.40,3.73,6.44,-11.69,5.14,-9.82
1778267613.3874965,1476813,-4.39,3.61,6.67,-12.17,4.37,-12.09
1778267613.3882952,1476835,-4.66,3.27,6.65,-11.18,3.92,-14.26
1778267613.4448943,1476857,-4.52,3.32,6.73,-9.11,5.24,-14.29
1778267613.4480157,1476879,-4.67,3.34,6.65,-6.50,8.77,-16.70
1778267613.4509676,1476901,-4.83,3.26,6.70,-3.29,9.13,-18.22
1778267613.5050943,1476923,-4.78,3.46,6.41,-3.67,10.00,-23.08
1778267613.5063088,1476945,-4.72,3.15,6.15,-7.18,9.48,-23.44
1778267613.5072246,1476967,-4.33,2.89,6.76,-3.12,19.18,-18.61
1778267613.5653079,1476989,-4.34,2.88,6.66,5.21,35.50,-18.47
1778267613.5663314,1477011,-4.39,3.45,6.33,9.08,55.62,-22.90
1778267613.6241584,1477033,-4.48,3.06,6.84,11.88,79.41,-31.84
1778267613.625748,1477055,-4.24,2.92,6.30,14.97,113.56,-40.52
1778267613.6268125,1477077,-4.14,3.45,5.92,14.59,152.82,-54.47
1778267613.685903,1477099,-4.44,4.65,5.70,-6.58,202.60,-89.04
1778267613.6870322,1477121,-4.84,4.12,5.58,-31.37,250.13,-136.48
1778267613.7449253,1477143,-6.32,7.94,4.11,-97.38,250.13,-212.00
1778267613.746615,1477165,-12.57,6.52,8.09,-162.92,250.13,-250.14
1778267613.806627,1477187,-19.62,3.49,12.28,-135.80,250.13,-250.14
1778267613.807893,1477209,-19.62,5.59,9.31,-132.35,250.13,-250.14
1778267613.8086505,1477231,-19.62,16.31,14.50,-132.08,226.02,-250.14
1778267613.809507,1477253,-9.65,19.45,19.62,-87.63,101.92,-176.87
1778267613.8666081,1477275,-18.32,-2.05,17.31,20.64,44.24,-45.89
1778267613.869383,1477297,-3.19,9.44,7.81,84.45,-136.44,106.53
1778267613.870468,1477319,-1.70,5.70,4.49,58.81,-202.78,125.30
1778267613.92545,1477341,-1.01,3.25,1.46,49.77,-227.51,113.79
1778267613.9269605,1477363,-3.44,3.14,3.28,78.05,-238.11,122.30
1778267613.928143,1477385,-4.85,4.24,2.81,114.97,-247.67,156.66
1778267613.9855373,1477407,-6.35,5.66,2.45,113.99,-250.14,181.02
1778267613.987008,1477429,-8.83,5.33,3.04,114.08,-250.14,208.62
1778267614.0454419,1477451,-10.93,4.92,3.92,133.33,-242.98,229.85
1778267614.0470095,1477473,-13.24,5.04,4.34,155.79,-230.69,242.34
1778267614.0478246,1477495,-16.20,7.59,5.61,168.44,-210.85,250.13
1778267614.107762,1477517,-19.33,5.93,6.24,167.78,-175.33,250.13
1778267614.10906,1477539,-19.62,1.79,7.72,200.08,-123.98,250.13
1778267614.1099832,1477561,-19.62,-2.36,7.06,250.13,-91.08,250.13
1778267614.1655557,1477583,-19.62,-12.10,3.73,250.13,-13.54,228.24
1778267614.1678283,1477605,-19.62,-9.98,4.70,250.13,94.95,220.31
1778267614.1686852,1477627,-19.62,-18.25,-0.81,110.55,93.37,197.30
1778267614.226577,1477649,-17.37,-19.62,-6.25,-67.62,105.89,30.66
1778267614.2283392,1477671,-15.27,19.62,13.04,-250.14,124.02,-234.85
1778267614.2855122,1477693,-13.00,-5.92,12.57,-250.14,27.86,-250.14
1778267614.3459742,1477715,-17.06,2.53,17.86,-202.00,-72.52,-183.89
1778267614.3472452,1477737,-11.26,2.94,2.93,-179.51,-29.53,-55.94
1778267614.348358,1477759,-6.48,5.69,6.07,-99.49,-44.95,-42.21
1778267614.3499053,1477781,-5.02,0.96,2.89,-128.73,-49.71,-44.70
1778267614.3510802,1477803,-4.66,2.31,7.17,-69.79,-29.73,-28.58
1778267614.4050899,1477825,-4.84,2.70,7.33,-20.66,-8.08,-8.26
1778267614.4065483,1477847,-4.39,3.48,6.79,-7.24,1.36,-0.38
1778267614.4075048,1477869,-4.22,3.44,6.46,-4.22,4.45,-0.89
1778267614.4654949,1477891,-4.35,3.55,6.81,-2.48,6.10,-2.56
1778267614.4672847,1477913,-4.25,4.17,6.26,-9.14,5.75,-7.21
1778267614.5256279,1477935,-4.37,3.91,6.45,-14.66,4.75,-13.04
1778267614.5272853,1477957,-4.26,3.26,6.72,-12.08,4.39,-15.44
1778267614.5282767,1477979,-4.43,3.29,6.72,-7.11,4.36,-15.29
1778267614.5865157,1478001,-4.51,3.26,6.91,-6.31,7.14,-16.35
1778267614.588091,1478023,-4.83,3.04,6.66,-4.09,9.17,-16.74
1778267614.5890067,1478045,-4.64,3.37,6.79,-2.64,11.10,-17.30
1778267614.6465862,1478067,-4.68,3.15,6.40,-2.82,13.36,-18.90
1778267614.6482081,1478089,-4.47,3.17,6.50,-3.79,14.02,-19.35
1778267614.7057817,1478111,-4.48,3.00,6.70,0.92,22.50,-18.89
1778267614.707236,1478133,-4.55,2.97,6.64,3.65,33.53,-20.96
1778267614.708305,1478155,-4.40,2.98,6.65,5.05,49.24,-23.63
1778267614.766184,1478177,-4.19,3.06,6.66,7.13,70.05,-31.02
1778267614.768004,1478199,-4.44,2.91,6.73,6.35,97.81,-37.38
1778267614.7692962,1478221,-4.28,3.03,6.12,4.89,135.20,-50.24
1778267614.825651,1478243,-4.45,4.18,5.73,-13.18,186.53,-79.19
1778267614.8270144,1478265,-4.90,4.23,6.28,-32.21,250.13,-124.31
1778267614.828043,1478287,-6.07,7.63,4.69,-91.53,250.13,-192.44
1778267614.8850548,1478309,-9.69,6.18,7.70,-171.18,250.13,-250.14
1778267614.8865871,1478331,-19.62,3.90,13.54,-165.16,250.13,-250.14
1778267614.945131,1478353,-19.62,4.15,5.99,-165.05,250.13,-250.14
1778267614.9465973,1478375,-19.62,12.44,12.37,-160.02,231.95,-250.14
1778267614.9475076,1478397,-10.86,16.54,19.62,-106.79,160.94,-214.74
1778267615.0069184,1478419,-19.61,10.57,15.82,-25.22,75.60,-82.73
1778267615.0657384,1478441,-3.37,10.51,11.07,121.09,-117.73,95.40
1778267615.0676165,1478463,-2.14,6.50,5.55,107.62,-180.46,130.31
1778267615.0689275,1478485,-1.66,3.65,3.24,110.66,-210.70,133.13
1778267615.0697236,1478507,-1.91,1.75,2.85,128.74,-221.04,134.18
1778267615.0712228,1478529,-2.57,1.60,3.32,173.02,-211.34,147.05
1778267615.1257868,1478551,-4.50,3.39,4.60,187.39,-207.07,162.37
1778267615.127033,1478573,-7.30,4.15,5.47,186.35,-211.32,183.51
1778267615.1853898,1478595,-10.50,4.64,6.89,201.47,-219.61,207.40
1778267615.186817,1478617,-11.50,3.84,6.66,214.57,-219.69,224.97
1778267615.1877422,1478639,-13.13,3.54,8.25,239.05,-194.67,231.89
1778267615.2451718,1478661,-16.32,0.91,9.24,250.13,-152.39,242.36
1778267615.2462723,1478683,-19.62,0.34,8.91,250.13,-93.56,249.01
1778267615.24701,1478705,-19.62,2.49,6.25,213.31,-74.95,250.13
1778267615.3050263,1478727,-19.62,-10.47,3.58,164.36,-18.23,250.13
1778267615.3066547,1478749,-19.62,-9.71,4.54,157.39,97.51,250.13
1778267615.3652608,1478771,-19.62,-16.21,-1.64,-1.47,89.38,187.56
1778267615.3675406,1478793,-5.64,-17.25,-3.22,34.87,136.03,29.55
1778267615.3682945,1478815,-6.51,5.61,1.66,-250.14,147.99,-208.90
1778267615.4255898,1478837,-11.51,-10.92,19.62,-250.14,17.76,-219.23
1778267615.427404,1478859,-17.52,3.76,16.65,-195.58,-47.89,-150.82
1778267615.4280806,1478881,-3.84,-2.32,7.04,-189.39,-47.79,-44.98
1778267615.488994,1478903,-6.32,7.14,5.15,-102.38,-43.85,-39.91
1778267615.490457,1478925,-5.82,2.93,7.71,-116.18,-49.69,-44.14
1778267615.491435,1478947,-4.69,1.70,9.27,-65.02,-33.86,-30.51
1778267615.545761,1478969,-4.97,3.55,7.33,-14.21,-12.97,-12.09
1778267615.5472658,1478991,-4.59,3.78,6.53,-1.89,-3.38,-3.47
1778267615.60592,1479013,-4.27,3.59,6.66,0.47,-0.27,-2.80
1778267615.6073163,1479035,-4.24,4.02,6.53,-3.44,-0.56,-5.40
1778267615.608263,1479057,-4.26,3.93,6.08,-12.95,-3.92,-11.43
1778267615.667109,1479079,-4.25,3.63,6.79,-19.46,-5.66,-16.14
1778267615.6686828,1479101,-4.31,3.37,6.84,-16.88,-3.44,-17.56
1778267615.6695275,1479123,-4.52,3.28,6.93,-13.40,-0.06,-18.22
1778267615.7254984,1479145,-4.44,3.25,6.76,-12.57,5.43,-18.47
1778267615.7265425,1479167,-4.49,3.05,6.94,-9.44,10.68,-20.67
1778267615.727621,1479189,-4.46,3.21,6.85,-7.94,16.58,-21.76
1778267615.7857578,1479211,-4.65,2.75,6.77,-5.66,23.01,-22.35
1778267615.7870185,1479233,-4.42,3.09,6.71,-3.54,27.85,-20.44
1778267615.8467245,1479255,-4.42,3.14,6.62,-1.92,41.79,-24.54
1778267615.8479939,1479277,-4.48,2.99,6.92,-1.82,54.53,-26.95
1778267615.848685,1479299,-4.63,3.28,6.53,-2.82,73.70,-33.35
1778267615.9054902,1479321,-4.27,2.92,6.99,-7.23,98.00,-42.05
1778267615.9074721,1479343,-4.53,2.73,6.74,-7.54,136.08,-49.43
1778267615.908629,1479365,-5.69,4.52,6.58,-22.03,183.26,-75.59
1778267615.965029,1479387,-4.88,3.30,5.44,-57.89,236.53,-128.78
1778267615.9665074,1479409,-5.82,6.43,6.46,-94.66,250.13,-205.42
1778267616.0251408,1479431,-11.22,6.41,6.62,-187.93,250.13,-250.14
1778267616.0266187,1479453,-19.62,4.20,16.02,-205.92,250.13,-250.14
1778267616.0275714,1479475,-19.62,4.04,10.78,-218.91,250.13,-250.14
1778267616.085759,1479497,-19.62,16.60,18.14,-192.21,171.00,-250.14
1778267616.0871634,1479519,-8.36,19.62,19.62,-114.73,-7.92,-130.40
1778267616.088153,1479541,-17.93,16.03,19.62,-95.76,-69.32,-6.90
1778267616.1450334,1479563,-0.34,8.50,4.52,108.02,-89.58,96.75
1778267616.1463332,1479585,0.35,5.92,3.64,91.22,-131.68,105.50
1778267616.1478984,1479607,0.27,3.96,1.74,84.09,-149.54,100.66
1778267616.2054865,1479629,-2.06,3.64,3.49,107.15,-161.82,114.13
1778267616.2066739,1479651,-3.52,3.73,3.39,146.27,-177.90,155.26
1778267616.2650871,1479673,-4.27,4.34,4.04,153.57,-181.48,183.62
1778267616.267318,1479695,-6.32,3.86,5.07,158.79,-179.81,202.74
1778267616.2681117,1479717,-9.08,3.68,7.60,187.43,-183.90,225.21
1778267616.325542,1479739,-11.62,3.16,8.50,219.67,-193.86,238.26
1778267616.3269918,1479761,-13.81,4.03,8.98,246.31,-193.63,242.54
1778267616.3281982,1479783,-17.91,6.73,9.99,238.91,-171.02,250.13
1778267616.3861187,1479805,-19.62,5.03,10.76,212.30,-123.82,250.13
1778267616.3872669,1479827,-19.62,0.01,10.04,195.44,-73.40,250.13
1778267616.3879318,1479849,-19.62,-10.33,7.65,203.10,-29.11,250.13
1778267616.4448965,1479871,-19.62,-19.22,2.40,221.03,42.15,244.82
1778267616.4464564,1479893,-19.62,-19.62,0.15,139.30,88.69,152.74
1778267616.5050693,1479915,-8.42,-5.35,-16.33,-250.14,193.62,-143.49
1778267616.5064158,1479937,-3.64,19.62,9.13,-250.14,-54.60,-250.14
1778267616.5069933,1479959,-14.98,-3.34,16.39,-250.14,1.26,-215.34
1778267616.565136,1479981,-10.21,1.35,14.84,-250.14,-69.09,-103.05
1778267616.5666633,1480003,-6.49,1.80,9.86,-105.53,-36.37,-37.21
1778267616.567392,1480025,-4.33,3.91,9.20,-95.92,-32.20,-28.18
1778267616.6253338,1480047,-5.40,2.42,8.46,-59.24,-22.95,-27.02
1778267616.6268988,1480069,-4.62,2.44,8.07,-25.98,-9.84,-10.71
1778267616.6851017,1480091,-4.42,3.09,7.17,-12.19,-1.07,-5.53
1778267616.7450042,1480113,-4.27,3.85,6.57,-11.47,3.42,-6.41
1778267616.7477078,1480135,-4.44,3.48,6.90,-10.29,3.84,-9.81
1778267616.7497454,1480157,-4.51,3.55,6.85,-10.40,4.40,-10.20
1778267616.75105,1480179,-4.51,3.41,6.77,-7.76,5.47,-11.07
1778267616.7522979,1480201,-4.64,3.50,6.61,-6.20,4.05,-14.47
1778267616.8065503,1480223,-4.22,3.35,6.22,-8.63,0.05,-19.95
1778267616.807817,1480245,-4.49,3.25,6.66,-5.24,1.56,-15.49
1778267616.8086798,1480267,-4.59,3.23,6.73,-3.27,7.34,-13.94
1778267616.865198,1480289,-4.52,3.08,6.79,-0.89,11.34,-14.81
1778267616.866488,1480311,-4.70,3.27,6.83,-1.05,12.50,-14.67
1778267616.9250484,1480333,-4.83,3.35,6.50,0.23,15.05,-15.98
1778267616.9263437,1480355,-4.62,3.16,6.65,-2.00,20.52,-18.84
1778267616.9272127,1480377,-4.68,3.37,6.44,-2.46,30.44,-24.18
1778267616.9850326,1480399,-4.65,2.95,6.77,-2.92,42.77,-27.69
1778267616.98622,1480421,-4.34,2.95,6.58,-2.66,63.46,-31.46
1778267616.987047,1480443,-4.24,2.83,6.76,-4.85,88.56,-37.41
1778267617.0449822,1480465,-4.27,2.62,6.69,-1.19,122.18,-42.69
1778267617.0464406,1480487,-4.66,3.29,6.30,-1.68,162.31,-55.93
1778267617.0472,1480509,-5.03,4.94,4.97,-29.76,215.34,-95.40
1778267617.1051147,1480531,-5.01,5.32,5.43,-57.97,250.13,-149.27
1778267617.165042,1480553,-7.68,7.63,5.06,-149.50,250.13,-250.14
1778267617.1666222,1480575,-17.12,4.38,10.60,-189.50,250.13,-250.14
1778267617.1675723,1480597,-19.62,3.84,10.86,-192.06,250.13,-250.14
1778267617.1682625,1480619,-19.62,8.18,15.50,-184.56,220.44,-250.14
1778267617.2249846,1480641,-15.77,17.45,17.66,-192.51,128.54,-250.14
1778267617.2262523,1480663,19.62,5.70,2.10,-52.18,-63.10,-174.67
