1238911,-9227,7144,5320,4110,-5320,-5785,44.48
1238931,-4747,11696,7856,1838,-4368,184,44.34
1238951,-2319,13012,5856,-11939,-6199,-8044,44.34
1238971,2985,5672,5588,1821,-2570,7611,44.20
1238991,6057,11336,6808,5104,-97,3985,44.58
1239011,7569,12676,6032,1879,-2127,8141,44.53
1239031,10849,10644,3304,-1028,-5684,14322,44.58
1239051,12037,9304,1068,-3711,-7964,18375,44.34
1239071,13213,6432,-492,-3141,-9616,20937,44.29
1239091,12317,4100,-1428,-2362,-10493,23609,44.48
1239111,9801,4380,-856,-2353,-12031,26737,44.48
1239131,6793,5548,960,-7046,-14682,29973,44.20
1239151,2429,4692,2752,-10447,-13788,31720,44.53
1239171,-3739,11392,9200,-17796,-13889,31273,44.20
1239191,-11879,6956,8292,-23702,-11911,27867,44.39
1239211,-15955,12056,8800,-20556,-10556,21856,44.53
1239231,-14531,10020,7328,-20269,-12227,18709,44.34
1239251,-9119,3092,488,-8636,-13171,14014,44.29
1239271,-3239,2932,188,3826,-13092,11676,44.34
1239291,-1363,908,-1124,10238,-10096,7307,44.53
1239311,2001,2248,-1932,15466,-6315,1590,44.39
1239331,4869,2968,-3840,16993,-3730,-1956,44.39
1239351,8409,-1892,-9376,18694,-2156,-3365,44.48
1239371,11137,-4348,-10980,22604,-643,-4068,44.48
1239391,10933,-4020,-10532,26987,1343,-4930,44.48
1239411,10141,-2528,-9336,27991,2540,-6475,44.39
1239431,9493,-1436,-8332,25130,3173,-7878,44.48
1239451,9561,-676,-7144,18667,3213,-8419,44.48
1239471,9125,-184,-6100,10774,2614,-8863,44.48
1239491,8213,-1164,-4572,4057,1809,-9871,44.48
1239511,5489,-528,-740,-2510,3322,-12188,44.39
1239531,701,3808,3660,-9522,7129,-16345,44.48
1239551,-8679,10588,8060,-16272,10565,-21809,44.29
1239571,-17759,15440,12408,-18946,11117,-27793,44.29
1239591,-15683,15436,17124,-13339,9915,-27994,44.34
1239611,-12619,16496,16532,-1175,10599,-24383,44.48
1239631,-6931,18652,16468,4114,9301,-16530,44.48
1239651,-2979,16600,15148,747,8466,-11797,44.48
1239671,1657,11508,11532,-1310,9223,-8839,44.53
1239691,4797,12660,7280,-999,9615,-10587,44.39
1239711,7981,11068,2072,-1271,9792,-10087,44.29
1239731,10465,7188,-164,-556,9882,-8147,44.39
1239751,12017,7528,5092,2162,12787,1325,44.20
1239771,14757,8740,-1660,2804,3103,-7158,44.53
