mac_timestamp,esp32_ms,ax,ay,az,gx,gy,gz
1778213955.789397,247386,-3.93,6.07,3.60,-104.36,-25.82,9.59
1778213955.9673438,247588,-2.11,6.89,4.94,-16.56,-4.02,-20.36
1778213956.146708,247790,-1.92,6.69,5.63,36.51,38.71,-52.65
1778213956.386504,247992,-13.00,14.63,10.19,-77.25,171.40,-250.14
1778213956.566411,248194,-3.53,10.84,1.06,56.73,-135.25,246.57
1778213956.8067927,248396,-19.62,-8.52,12.15,250.13,86.92,215.85
1778213956.9875531,248598,-1.16,7.85,3.54,1.03,-26.70,-15.70
1778213957.1660295,248800,-2.00,7.78,4.44,2.14,-5.30,-19.70
1778213957.407385,249002,-1.82,6.73,6.51,28.65,10.18,-39.84
1778213957.5862086,249204,-18.96,17.15,12.09,-201.53,109.60,-250.14
1778213957.7668521,249406,-2.34,7.57,2.73,67.38,-114.53,228.93
1778213958.0064368,249608,-19.62,1.79,13.90,250.13,-22.19,202.42
1778213958.1872475,249810,-1.44,8.90,2.19,-37.95,-28.85,-6.12
1778213958.3662608,250012,-1.74,6.98,6.14,-23.19,1.64,-9.94
1778213958.6064134,250214,-1.87,6.33,6.38,31.11,1.25,-39.63
1778213958.7856967,250416,-15.90,19.56,10.71,-12.30,250.13,-250.14
1778213959.027147,250618,-0.59,8.31,2.32,66.47,-145.19,174.74
1778213959.207179,250820,-19.62,10.35,12.76,245.22,-53.79,250.13
1778213959.3860736,251022,-4.22,8.36,9.75,-54.80,-13.36,-39.53
1778213959.6276083,251224,-2.17,7.12,4.86,-36.85,-0.02,-9.48
1778213959.8057091,251426,-2.52,6.50,5.41,-0.99,4.83,-17.32
1778213959.9865358,251628,-8.80,15.72,6.84,-55.05,221.57,-250.14
1778213960.226318,251830,0.93,4.61,-0.07,41.21,-119.43,126.65
1778213960.4067135,252032,-19.62,15.50,4.73,165.92,-7.64,250.13
1778213960.5858662,252234,-7.70,9.04,13.90,-141.63,3.59,-53.53
1778213960.8860843,252436,-1.63,7.52,5.05,-29.85,0.53,-8.08
1778213961.0065763,252638,-1.85,6.90,5.30,-14.15,0.95,-5.05
1778213961.2463524,252840,-0.44,8.58,5.08,24.00,142.10,-134.80
1778213961.4294102,253042,-5.97,2.86,1.30,-239.56,62.32,248.82
1778213961.6054015,253244,-13.23,13.53,-9.71,-1.73,63.73,250.13
1778213961.8467894,253446,-19.62,8.01,6.98,169.54,238.16,130.50
1778213962.0266101,253648,-2.40,8.61,3.69,-27.70,-3.60,-19.79
1778213962.2063491,253850,-2.05,7.67,4.49,-3.73,-0.34,-3.46
1778213962.446504,254052,-1.90,7.45,4.61,-0.23,3.91,-14.38
1778213962.630996,254254,-2.70,8.43,0.77,-56.39,127.04,-152.41
