mac_timestamp,esp32_ms,ax,ay,az,gx,gy,gz
1778269531.8736212,29491,3.33,11.29,5.05,48.38,-12.22,-86.93
1778269531.9311965,29513,2.81,11.60,3.72,77.08,-11.63,-44.49
1778269531.932941,29535,-0.52,10.32,6.83,93.11,-34.72,-4.66
1778269531.9346497,29557,-1.16,8.77,6.63,95.37,-64.47,27.34
1778269531.9901748,29579,-2.25,7.28,6.89,105.48,-78.34,56.98
1778269531.991631,29601,-3.43,6.85,6.82,108.08,-78.03,84.41
1778269531.9927292,29623,-4.98,6.17,6.99,104.24,-70.48,106.15
1778269532.0497131,29645,-6.76,5.65,7.91,104.66,-61.11,122.11
1778269532.0516083,29667,-7.53,5.28,6.63,98.33,-46.38,125.99
1778269532.1100273,29689,-7.06,4.62,5.56,96.19,-24.07,119.56
1778269532.1120808,29711,-8.99,2.44,6.82,89.92,3.99,100.34
1778269532.1135676,29733,-6.92,1.65,7.76,44.70,-33.91,68.81
1778269532.1697273,29755,-5.75,0.59,6.18,93.27,18.29,71.92
1778269532.1716027,29777,-7.66,3.75,5.86,108.36,58.50,85.11
1778269532.1727731,29799,-11.47,3.65,8.50,104.62,64.69,108.25
1778269532.229878,29821,-10.56,3.45,7.93,82.48,41.60,131.66
1778269532.2313867,29843,-8.88,1.41,5.86,44.18,34.13,135.12
1778269532.2908626,29865,-8.59,-1.16,4.96,29.85,36.03,123.17
1778269532.292982,29887,-7.77,-3.43,3.72,47.08,46.30,92.45
1778269532.2940352,29909,-7.91,-2.99,3.74,72.69,56.39,49.39
1778269532.3497112,29931,-9.13,-0.91,4.16,77.27,46.29,16.21
1778269532.3512905,29953,-9.45,0.92,4.15,60.03,22.38,-1.87
1778269532.3523393,29975,-8.05,1.07,3.34,30.76,3.27,-15.01
1778269532.4097855,29997,1.89,19.62,7.39,-38.59,109.18,-77.43
1778269532.412931,30019,-9.99,-6.00,-2.97,-250.14,-59.29,-130.42
1778269532.4139044,30041,-9.75,-13.28,19.62,-250.14,-172.97,-145.87
1778269532.4704728,30063,-3.72,2.90,4.27,-189.76,-66.55,-77.08
1778269532.4726505,30085,-7.86,-4.55,16.81,-43.40,-19.70,-27.15
1778269532.5312858,30107,-5.00,5.33,5.37,-15.35,-5.36,3.40
1778269532.5334208,30129,-4.52,5.48,4.52,-24.97,-8.83,-1.89
1778269532.5350947,30151,-4.65,3.32,6.71,-36.92,-12.01,-10.62
1778269532.5892274,30173,-4.01,3.02,7.17,-24.01,-8.02,-6.09
1778269532.5922773,30195,-4.31,3.23,7.11,-16.23,-4.34,-1.89
1778269532.5933733,30217,-4.56,3.26,6.79,-12.00,-0.43,0.57
1778269532.6493201,30239,-4.49,3.35,6.64,-9.73,0.05,0.70
1778269532.6510828,30261,-4.19,3.31,7.00,-6.34,2.01,1.35
1778269532.65208,30283,-4.54,3.21,6.72,-2.03,4.25,-1.91
1778269532.710972,30305,-4.39,3.49,6.71,-4.26,2.99,-0.34
1778269532.7135062,30327,-4.37,3.46,6.69,-4.34,2.91,-2.18
1778269532.7695534,30349,-4.40,3.34,6.74,-4.12,2.58,-2.98
1778269532.7716408,30371,-4.44,3.42,6.78,-5.67,1.58,-4.01
1778269532.7731323,30393,-4.52,3.35,6.68,-6.04,0.70,-4.64
1778269532.83023,30415,-4.42,3.16,6.86,-4.48,1.44,-3.46
1778269532.8320134,30437,-4.42,3.32,6.83,-3.07,2.68,-2.54
1778269532.8334332,30459,-4.48,3.24,6.86,-3.31,2.88,-2.21
1778269532.8896782,30481,-4.38,3.15,6.81,-3.37,2.15,-1.82
1778269532.891553,30503,-4.40,3.33,6.73,-2.68,2.05,-1.38
1778269532.9503684,30525,-4.49,3.24,6.86,-2.24,1.69,-2.14
1778269532.9519567,30547,-4.32,3.16,6.86,-0.29,2.84,-2.89
1778269532.953268,30569,-4.54,3.29,6.69,-0.45,2.80,-2.82
1778269533.0103025,30591,-4.51,3.23,6.72,-0.41,3.02,-2.87
1778269533.0127885,30613,-4.34,3.22,7.02,0.24,4.21,-3.30
1778269533.0141208,30635,-4.57,3.30,6.82,0.53,4.70,-3.50
1778269533.06965,30657,-4.53,3.42,6.61,-0.31,4.85,-3.92
1778269533.0712483,30679,-4.51,3.38,6.66,-0.95,5.76,-6.11
1778269533.0722656,30701,-4.47,3.35,6.83,-0.02,8.50,-7.27
1778269533.1302965,30723,-4.46,3.26,6.76,2.52,13.42,-7.76
1778269533.1324518,30745,-4.50,3.25,6.88,6.53,20.86,-12.85
1778269533.1909235,30767,-4.29,3.72,6.48,11.41,34.48,-23.30
